Track_Name,Artist,Album,Genre,Release_Year,Streams_Millions,Popularity,Danceability,Energy,Tempo,Duration_ms
Track_1436,Ariana Grande,Top Charts,Pop,2012,334.63,58,0.86,0.89,63,147848
Track_1437,Dua Lipa,Future Sounds,Latin,2015,462.16,89,0.75,0.81,151,210191
Track_1438,Ed Sheeran,Golden Era,Latin,2019,34.18,86,0.39,0.8,143,140563
Track_1439,Taylor Swift,Future Sounds,R&B,2018,898.04,80,0.63,0.57,153,151782
Track_1440,Rihanna,Top Charts,Latin,2010,548.36,82,0.61,0.59,94,171124
Track_1441,Rihanna,Top Charts,Rock,2024,223.41,55,0.78,0.94,89,239490
Track_1442,Bad Bunny,Greatest Hits,Alternative,2013,403.28,96,0.55,0.35,131,252551
Track_1443,Taylor Swift,Midnight Vibes,Alternative,2017,546.67,68,0.77,0.45,165,152841
Track_1444,Eminem,Top Charts,Hip-Hop,2022,818.79,83,0.65,0.39,93,195205
Track_1445,Bad Bunny,Midnight Vibes,Pop,2011,370.61,72,0.89,0.67,140,171931
Track_1446,Eminem,Future Sounds,EDM,2010,154.26,66,0.46,0.66,179,243171
Track_1447,Olivia Rodrigo,Greatest Hits,Hip-Hop,2023,35.5,67,0.31,0.41,69,154702
Track_1448,BTS,Top Charts,EDM,2024,383.01,48,0.54,0.66,151,196910
Track_1449,Taylor Swift,Midnight Vibes,Latin,2024,306.29,78,0.67,0.95,65,139333
Track_1450,Olivia Rodrigo,Midnight Vibes,EDM,2024,370.94,68,0.74,0.58,156,245070
Track_1451,Olivia Rodrigo,Future Sounds,Alternative,2012,652.72,77,0.85,0.91,70,159913
Track_1452,Eminem,Greatest Hits,R&B,2019,336.04,81,0.57,0.51,82,253344
Track_1453,Olivia Rodrigo,Top Charts,Rock,2022,91.72,59,0.6,0.33,126,257676
Track_1454,Dua Lipa,Top Charts,Latin,2024,386.89,60,0.53,0.79,78,130992
Track_1455,Rihanna,Future Sounds,EDM,2018,254.04,96,0.67,0.36,96,163409
Track_1456,Taylor Swift,Midnight Vibes,Rock,2017,397.83,96,0.4,0.91,93,278903
Track_1457,Coldplay,Greatest Hits,Hip-Hop,2020,254.37,46,0.42,0.85,156,164263
Track_1458,Drake,Top Charts,Pop,2024,488.15,91,0.42,0.62,165,126757
Track_1459,Bad Bunny,Future Sounds,Rock,2019,386.72,68,0.61,0.84,97,148734
Track_1460,Olivia Rodrigo,Greatest Hits,EDM,2024,391.88,56,0.35,0.39,95,311793
Track_1461,Justin Bieber,Greatest Hits,Rock,2022,75.77,90,0.43,0.35,80,252922
Track_1462,Bad Bunny,Midnight Vibes,EDM,2020,663.29,83,0.77,0.76,100,130055
Track_1463,Billie Eilish,Greatest Hits,Alternative,2022,471.56,52,0.8,0.73,172,284123
Track_1464,Drake,Greatest Hits,Hip-Hop,2012,529.78,95,0.87,0.74,93,243237
Track_1465,The Weeknd,Golden Era,Latin,2012,661.54,58,0.38,0.71,71,255346
Track_1466,Rihanna,Future Sounds,Pop,2016,65.2,75,0.67,0.76,64,229617
Track_1467,Olivia Rodrigo,Midnight Vibes,R&B,2016,569.77,55,0.68,0.61,144,167202
Track_1468,Eminem,Midnight Vibes,Latin,2013,788.16,82,0.59,0.82,110,276720
Track_1469,Bad Bunny,Top Charts,EDM,2014,91.4,47,0.88,0.88,157,195306
Track_1470,Billie Eilish,Golden Era,Rock,2013,597.86,47,0.41,0.92,144,149762
Track_1471,Bad Bunny,Golden Era,Alternative,2012,697.45,70,0.8,0.86,136,228004
Track_1472,Justin Bieber,Future Sounds,Pop,2014,244.79,53,0.83,0.81,67,267392
Track_1473,Coldplay,Midnight Vibes,Rock,2020,289.27,65,0.79,0.58,93,134321
Track_1474,Ariana Grande,Golden Era,Alternative,2013,309.16,92,0.33,0.59,88,270078
Track_1475,Eminem,Future Sounds,R&B,2013,702.7,47,0.87,0.7,102,153873
Track_1476,Dua Lipa,Top Charts,Pop,2021,23.9,64,0.35,0.76,176,212458
Track_1477,Coldplay,Top Charts,Pop,2020,49.05,53,0.52,0.43,80,260430
Track_1478,Billie Eilish,Future Sounds,Rock,2022,149.46,63,0.5,0.44,153,185196
Track_1479,Drake,Greatest Hits,Latin,2010,680.83,73,0.36,0.56,122,131084
Track_1480,The Weeknd,Midnight Vibes,Rock,2010,210.85,89,0.71,0.32,155,152412
Track_1481,Rihanna,Golden Era,Alternative,2016,122.42,87,0.83,0.86,69,139369
Track_1482,BTS,Golden Era,Pop,2010,669.67,74,0.66,0.4,154,274191
Track_1483,Coldplay,Golden Era,Hip-Hop,2023,547.09,59,0.77,0.58,155,126142
Track_1484,Ariana Grande,Midnight Vibes,EDM,2013,94.21,81,0.65,0.54,114,144395
Track_1485,Ed Sheeran,Golden Era,R&B,2014,437.6,98,0.72,0.63,108,124512
Track_1486,Post Malone,Golden Era,Rock,2022,494.19,46,0.57,0.68,63,224162
Track_1487,Coldplay,Future Sounds,EDM,2015,431.74,46,0.69,0.52,163,285128
Track_1488,Taylor Swift,Greatest Hits,R&B,2012,190.88,100,0.59,0.46,78,225695
Track_1489,Dua Lipa,Golden Era,R&B,2021,756.49,88,0.44,0.8,92,227966
Track_1490,Ariana Grande,Midnight Vibes,Latin,2012,37.68,84,0.64,0.56,60,190292
Track_1491,Olivia Rodrigo,Future Sounds,Latin,2018,716.25,74,0.6,0.92,90,204367
Track_1492,Post Malone,Golden Era,R&B,2018,773.49,86,0.35,0.37,149,140317
Track_1493,Billie Eilish,Future Sounds,Latin,2010,150.07,87,0.37,0.43,171,149796
Track_1494,Drake,Golden Era,EDM,2012,565.42,73,0.59,0.79,130,229614
Track_1495,Billie Eilish,Greatest Hits,Rock,2011,394.75,58,0.73,0.87,94,256965
Track_1496,Bad Bunny,Top Charts,Rock,2019,586.95,49,0.47,0.75,162,280956
Track_1497,Olivia Rodrigo,Midnight Vibes,R&B,2019,229.86,69,0.43,0.51,155,308777
Track_1498,Rihanna,Future Sounds,Hip-Hop,2018,645.0,70,0.31,0.57,79,243337
Track_1499,Taylor Swift,Greatest Hits,Rock,2021,172.97,84,0.36,0.6,72,136019
Track_1500,Dua Lipa,Golden Era,R&B,2012,64.76,80,0.64,0.45,140,123703
Track_1501,Eminem,Future Sounds,Rock,2014,739.58,95,0.56,0.77,107,283709
Track_1502,Coldplay,Golden Era,Rock,2018,489.21,82,0.42,0.69,73,311537
Track_1503,Ed Sheeran,Midnight Vibes,Hip-Hop,2014,509.48,48,0.78,0.68,158,220387
Track_1504,Bad Bunny,Top Charts,Latin,2023,534.99,57,0.88,0.78,138,295242
Track_1505,Eminem,Golden Era,Hip-Hop,2012,7.39,54,0.89,0.36,162,281198
Track_1506,The Weeknd,Future Sounds,Hip-Hop,2017,787.78,60,0.35,0.93,77,254140
Track_1507,Coldplay,Golden Era,EDM,2020,427.16,59,0.6,0.38,131,223087
Track_1508,Billie Eilish,Golden Era,Alternative,2017,322.72,93,0.61,0.64,173,278696
Track_1509,Rihanna,Future Sounds,Hip-Hop,2020,751.08,85,0.39,0.58,116,248475
Track_1510,Olivia Rodrigo,Midnight Vibes,Alternative,2011,504.33,67,0.69,0.42,170,215862
Track_1511,Rihanna,Golden Era,Latin,2020,314.66,67,0.43,0.66,177,170065
Track_1512,Billie Eilish,Midnight Vibes,Hip-Hop,2024,674.13,40,0.42,0.53,84,121471
Track_1513,Dua Lipa,Midnight Vibes,Rock,2011,820.38,98,0.45,0.9,137,191572
Track_1514,Drake,Midnight Vibes,Alternative,2017,361.47,84,0.72,0.48,67,269993
Track_1515,Rihanna,Greatest Hits,Latin,2021,835.18,78,0.68,0.62,120,316591
Track_1516,Rihanna,Top Charts,Latin,2011,39.18,41,0.67,0.76,150,312989
Track_1517,The Weeknd,Future Sounds,Pop,2016,751.49,47,0.33,0.71,67,202375
Track_1518,Taylor Swift,Top Charts,Rock,2023,178.79,79,0.74,0.52,146,202963
Track_1519,Eminem,Future Sounds,R&B,2021,850.15,73,0.31,0.73,113,295039
Track_1520,Justin Bieber,Greatest Hits,Pop,2013,743.42,72,0.39,0.47,82,236234
Track_1521,Drake,Midnight Vibes,R&B,2013,621.4,66,0.4,0.79,167,120845
Track_1522,Ariana Grande,Midnight Vibes,R&B,2015,110.35,69,0.64,0.75,132,241374
Track_1523,Taylor Swift,Greatest Hits,Pop,2012,657.95,51,0.49,0.71,62,164390
Track_1524,Coldplay,Greatest Hits,Hip-Hop,2020,340.2,45,0.83,0.91,99,298491
Track_1525,Justin Bieber,Future Sounds,Alternative,2022,665.61,59,0.33,0.76,82,193128
Track_1526,The Weeknd,Top Charts,Rock,2016,207.23,52,0.46,0.43,97,187988
Track_1527,Olivia Rodrigo,Golden Era,Rock,2011,443.45,77,0.52,0.8,126,237879
Track_1528,Rihanna,Future Sounds,Pop,2023,528.77,49,0.62,0.44,149,233732
Track_1529,Bad Bunny,Midnight Vibes,Hip-Hop,2015,631.19,72,0.63,0.78,94,143791
Track_1530,BTS,Future Sounds,Rock,2013,423.58,42,0.85,0.64,140,168870
Track_1531,Post Malone,Future Sounds,EDM,2019,294.08,76,0.53,0.68,64,204507
Track_1532,Olivia Rodrigo,Greatest Hits,Alternative,2015,783.05,40,0.4,0.61,103,289838
Track_1533,Eminem,Greatest Hits,Hip-Hop,2024,325.41,50,0.58,0.42,62,235083
Track_1534,Coldplay,Top Charts,EDM,2019,520.49,67,0.74,0.61,91,186210
Track_1535,Olivia Rodrigo,Midnight Vibes,R&B,2015,436.89,65,0.48,0.93,172,181421
Track_1536,Coldplay,Top Charts,Pop,2016,386.18,57,0.87,0.56,63,162998
Track_1537,BTS,Future Sounds,Rock,2024,539.18,84,0.87,0.43,132,317092
Track_1538,The Weeknd,Future Sounds,Alternative,2015,710.77,43,0.88,0.5,158,157083
Track_1539,Coldplay,Midnight Vibes,EDM,2016,152.98,40,0.7,0.43,82,198979
Track_1540,Ariana Grande,Greatest Hits,Hip-Hop,2013,772.7,67,0.35,0.46,147,265581
Track_1541,Rihanna,Midnight Vibes,Pop,2017,147.6,46,0.58,0.75,149,175703
Track_1542,Eminem,Golden Era,Alternative,2016,749.06,85,0.45,0.9,109,153686
Track_1543,Bad Bunny,Future Sounds,EDM,2022,297.77,58,0.79,0.77,114,276483
Track_1544,Billie Eilish,Top Charts,Pop,2015,442.04,87,0.88,0.32,173,279520
Track_1545,The Weeknd,Future Sounds,Rock,2015,309.17,92,0.3,0.69,110,140255
Track_1546,Justin Bieber,Future Sounds,Hip-Hop,2017,173.23,53,0.48,0.36,109,291453
Track_1547,The Weeknd,Golden Era,Hip-Hop,2014,283.43,83,0.79,0.32,113,167059
Track_1548,The Weeknd,Golden Era,Alternative,2018,751.64,69,0.78,0.53,153,146582
Track_1549,Justin Bieber,Golden Era,Latin,2022,15.94,60,0.38,0.63,147,239194
Track_1550,Drake,Golden Era,Alternative,2020,364.52,89,0.33,0.58,154,286230
Track_1551,Taylor Swift,Top Charts,Latin,2022,817.85,72,0.52,0.61,102,260253
Track_1552,Bad Bunny,Greatest Hits,Latin,2012,882.76,74,0.76,0.87,70,159423
Track_1553,Drake,Midnight Vibes,Alternative,2019,235.76,72,0.79,0.77,118,234003
Track_1554,Drake,Golden Era,Rock,2010,113.79,71,0.58,0.33,136,299932
Track_1555,Bad Bunny,Midnight Vibes,EDM,2015,609.12,89,0.79,0.65,82,196871
Track_1556,Bad Bunny,Golden Era,Pop,2017,295.55,80,0.32,0.37,153,129597
Track_1557,BTS,Golden Era,Hip-Hop,2012,80.22,46,0.38,0.39,123,233010
Track_1558,Eminem,Midnight Vibes,Rock,2017,621.65,55,0.85,0.89,179,312069
Track_1559,Rihanna,Top Charts,R&B,2017,41.37,60,0.52,0.4,152,287199
Track_1560,Coldplay,Greatest Hits,EDM,2018,882.34,45,0.5,0.71,98,230763
Track_1561,Billie Eilish,Greatest Hits,Hip-Hop,2021,234.89,81,0.75,0.35,176,233622
Track_1562,Taylor Swift,Future Sounds,R&B,2014,895.45,79,0.61,0.86,91,301995
Track_1563,Coldplay,Greatest Hits,Rock,2019,428.26,88,0.86,0.48,148,168683
Track_1564,Ariana Grande,Top Charts,Alternative,2010,546.14,98,0.41,0.49,60,226740
Track_1565,Ed Sheeran,Greatest Hits,Latin,2016,593.21,57,0.46,0.69,141,203403
Track_1566,Taylor Swift,Future Sounds,Hip-Hop,2010,639.56,54,0.34,0.49,151,279728
Track_1567,Rihanna,Golden Era,R&B,2016,573.12,61,0.62,0.61,131,123294
Track_1568,Bad Bunny,Midnight Vibes,Rock,2015,741.25,49,0.58,0.78,86,259523
Track_1569,Olivia Rodrigo,Future Sounds,Alternative,2016,233.84,42,0.7,0.67,70,285513
Track_1570,Post Malone,Top Charts,Rock,2011,190.76,73,0.52,0.49,100,238357
Track_1571,Justin Bieber,Golden Era,Pop,2012,564.25,50,0.67,0.67,113,126136
Track_1572,Coldplay,Midnight Vibes,R&B,2021,444.23,55,0.53,0.65,108,279153
Track_1573,Rihanna,Greatest Hits,Pop,2016,200.38,47,0.64,0.42,80,312534
Track_1574,Billie Eilish,Top Charts,EDM,2015,677.4,66,0.84,0.48,158,215204
Track_1575,Justin Bieber,Greatest Hits,Alternative,2024,619.73,80,0.76,0.51,128,259593
Track_1576,Billie Eilish,Future Sounds,Latin,2016,447.88,69,0.47,0.9,80,166563
Track_1577,Billie Eilish,Midnight Vibes,Pop,2018,747.73,88,0.58,0.41,176,145774
Track_1578,Billie Eilish,Top Charts,Alternative,2016,876.95,66,0.41,0.32,88,156325
Track_1579,Dua Lipa,Top Charts,R&B,2011,541.61,86,0.55,0.31,138,185520
Track_1580,The Weeknd,Top Charts,Alternative,2017,617.5,100,0.52,0.78,173,291472
Track_1581,Billie Eilish,Top Charts,R&B,2023,177.76,98,0.4,0.54,171,182735
Track_1582,The Weeknd,Golden Era,Alternative,2024,183.81,48,0.48,0.88,86,271414
Track_1583,Post Malone,Golden Era,Hip-Hop,2020,544.91,55,0.78,0.93,124,288133
Track_1584,Taylor Swift,Top Charts,Latin,2015,785.52,98,0.4,0.6,68,121804
Track_1585,Olivia Rodrigo,Greatest Hits,Alternative,2020,368.68,73,0.9,0.86,69,229337
Track_1586,Ariana Grande,Top Charts,Pop,2021,700.05,81,0.89,0.76,116,246040
Track_1587,Rihanna,Greatest Hits,Rock,2022,361.57,92,0.74,0.33,111,307858
Track_1588,Eminem,Top Charts,Alternative,2020,398.84,90,0.37,0.39,93,318689
Track_1589,Rihanna,Top Charts,Latin,2022,105.05,50,0.52,0.73,78,183718
Track_1590,Coldplay,Golden Era,Hip-Hop,2014,91.93,81,0.72,0.6,150,248863
Track_1591,Coldplay,Future Sounds,Latin,2014,311.49,84,0.57,0.81,149,187612
Track_1592,Dua Lipa,Midnight Vibes,R&B,2010,686.38,49,0.61,0.32,172,217216
Track_1593,Dua Lipa,Midnight Vibes,Alternative,2014,279.46,85,0.39,0.71,120,306929
Track_1594,Post Malone,Midnight Vibes,Hip-Hop,2021,725.65,48,0.39,0.49,109,187451
Track_1595,Justin Bieber,Future Sounds,Pop,2023,194.44,59,0.39,0.31,106,309042
Track_1596,BTS,Top Charts,EDM,2017,558.52,50,0.88,0.72,135,251359
Track_1597,Bad Bunny,Top Charts,Rock,2016,779.54,71,0.69,0.87,121,165976
Track_1598,Post Malone,Golden Era,Pop,2020,852.52,61,0.43,0.43,79,192958
Track_1599,Dua Lipa,Greatest Hits,Alternative,2013,324.07,69,0.64,0.72,61,315626
Track_1600,Rihanna,Top Charts,Hip-Hop,2021,186.26,82,0.32,0.71,102,253016
Track_1601,Taylor Swift,Midnight Vibes,R&B,2018,762.71,74,0.82,0.93,67,237082
Track_1602,Dua Lipa,Top Charts,Hip-Hop,2013,234.18,87,0.41,0.91,169,184248
Track_1603,Ed Sheeran,Golden Era,Hip-Hop,2010,881.54,57,0.63,0.36,84,312239
Track_1604,Rihanna,Greatest Hits,Hip-Hop,2018,275.97,53,0.44,0.68,134,245116
Track_1605,Post Malone,Greatest Hits,R&B,2024,704.36,60,0.77,0.35,121,150515
Track_1606,Post Malone,Greatest Hits,EDM,2013,94.39,77,0.43,0.62,132,122517
Track_1607,Dua Lipa,Golden Era,Latin,2024,104.81,96,0.57,0.72,135,286443
Track_1608,Dua Lipa,Golden Era,Pop,2014,680.33,78,0.46,0.71,102,252983
Track_1609,Post Malone,Top Charts,Rock,2020,273.18,95,0.62,0.52,146,267132
Track_1610,BTS,Midnight Vibes,Alternative,2017,104.77,88,0.87,0.62,100,253574
Track_1611,Post Malone,Golden Era,Hip-Hop,2012,63.68,67,0.7,0.36,170,236181
Track_1612,Bad Bunny,Top Charts,Latin,2012,178.27,46,0.76,0.44,124,200054
Track_1613,Bad Bunny,Top Charts,EDM,2011,617.85,99,0.67,0.67,79,204873
Track_1614,The Weeknd,Future Sounds,Latin,2016,708.3,94,0.39,0.73,101,255388
Track_1615,Post Malone,Top Charts,Latin,2016,702.88,57,0.44,0.47,179,199591
Track_1616,Bad Bunny,Future Sounds,Rock,2015,655.41,93,0.75,0.59,114,267662
Track_1617,Billie Eilish,Golden Era,Pop,2022,846.29,43,0.88,0.53,163,156681
Track_1618,Post Malone,Midnight Vibes,Pop,2023,635.38,53,0.7,0.47,166,217904
Track_1619,Drake,Midnight Vibes,EDM,2022,347.25,75,0.64,0.43,87,281888
Track_1620,BTS,Golden Era,Latin,2014,100.62,55,0.4,0.77,180,309075
Track_1621,Dua Lipa,Golden Era,Pop,2022,595.18,84,0.88,0.76,91,193437
Track_1622,Dua Lipa,Top Charts,EDM,2010,95.79,80,0.51,0.65,116,194510
Track_1623,Taylor Swift,Golden Era,Hip-Hop,2024,676.09,60,0.89,0.78,165,159786
Track_1624,Rihanna,Future Sounds,R&B,2014,518.81,75,0.35,0.46,133,263284
Track_1625,Coldplay,Midnight Vibes,R&B,2018,736.49,84,0.31,0.8,68,303304
Track_1626,Olivia Rodrigo,Midnight Vibes,Latin,2015,815.07,68,0.75,0.44,101,242768
Track_1627,Ed Sheeran,Golden Era,Rock,2015,183.09,85,0.46,0.69,179,126065
Track_1628,The Weeknd,Greatest Hits,Alternative,2016,387.46,91,0.59,0.33,127,135803
Track_1629,Eminem,Top Charts,Rock,2010,511.31,42,0.88,0.87,101,261245
Track_1630,Post Malone,Midnight Vibes,R&B,2015,572.76,87,0.35,0.36,131,149447
Track_1631,BTS,Future Sounds,Latin,2018,762.44,45,0.64,0.6,143,170040
Track_1632,Coldplay,Greatest Hits,Latin,2020,390.7,57,0.58,0.88,154,159899
Track_1633,Justin Bieber,Midnight Vibes,Pop,2012,584.82,61,0.57,0.81,154,233350
Track_1634,Eminem,Greatest Hits,EDM,2019,267.96,79,0.8,0.31,88,204511
Track_1635,Billie Eilish,Future Sounds,Rock,2023,204.49,83,0.76,0.65,143,294431
Track_1636,Ed Sheeran,Top Charts,Rock,2024,792.88,95,0.65,0.42,78,174039
Track_1637,Ariana Grande,Future Sounds,Pop,2010,482.41,100,0.81,0.81,129,211362
Track_1638,Taylor Swift,Midnight Vibes,Latin,2015,835.98,82,0.43,0.5,114,191061
Track_1639,Ed Sheeran,Future Sounds,Latin,2015,29.43,96,0.84,0.59,166,218333
Track_1640,Drake,Golden Era,Latin,2021,769.5,53,0.53,0.59,111,172071
Track_1641,Ed Sheeran,Golden Era,R&B,2023,116.56,51,0.6,0.68,126,151903
Track_1642,The Weeknd,Future Sounds,Pop,2017,667.87,62,0.75,0.51,84,175136
Track_1643,Taylor Swift,Top Charts,Rock,2017,233.48,47,0.87,0.31,108,230104
Track_1644,Billie Eilish,Greatest Hits,Rock,2015,851.43,93,0.34,0.91,143,198825
Track_1645,Ed Sheeran,Greatest Hits,Alternative,2020,730.1,96,0.58,0.92,95,311267
Track_1646,Justin Bieber,Midnight Vibes,Pop,2012,763.44,51,0.64,0.38,79,156757
Track_1647,Olivia Rodrigo,Golden Era,Latin,2010,59.76,91,0.43,0.78,97,217439
Track_1648,Dua Lipa,Golden Era,Latin,2012,380.22,51,0.86,0.93,154,295287
Track_1649,The Weeknd,Midnight Vibes,Pop,2022,150.32,71,0.42,0.56,107,189515
Track_1650,Dua Lipa,Midnight Vibes,Pop,2022,28.12,41,0.83,0.32,171,157838
Track_1651,Eminem,Golden Era,Pop,2018,342.45,78,0.73,0.41,72,123916
Track_1652,Bad Bunny,Future Sounds,Pop,2016,889.43,47,0.88,0.6,113,260699
Track_1653,Post Malone,Future Sounds,Latin,2019,729.44,40,0.49,0.61,175,187334
Track_1654,The Weeknd,Midnight Vibes,Alternative,2018,332.2,79,0.7,0.36,123,316272
Track_1655,Rihanna,Top Charts,Hip-Hop,2012,201.28,48,0.78,0.39,144,141545
Track_1656,Olivia Rodrigo,Greatest Hits,Alternative,2016,257.66,79,0.36,0.45,83,311373
Track_1657,Justin Bieber,Midnight Vibes,Rock,2021,876.69,82,0.65,0.64,173,189920
Track_1658,Coldplay,Future Sounds,Rock,2016,340.42,49,0.65,0.91,64,316066
Track_1659,Eminem,Golden Era,Alternative,2010,715.8,51,0.31,0.71,166,182345
Track_1660,The Weeknd,Golden Era,Rock,2010,517.02,70,0.81,0.42,171,271309
Track_1661,Billie Eilish,Golden Era,Hip-Hop,2017,561.07,74,0.56,0.78,143,254870
Track_1662,Eminem,Midnight Vibes,Rock,2024,171.76,61,0.78,0.62,130,239620
Track_1663,Justin Bieber,Greatest Hits,Alternative,2023,311.43,73,0.46,0.81,114,288373
Track_1664,Drake,Top Charts,Hip-Hop,2011,208.28,69,0.8,0.38,151,197519
Track_1665,The Weeknd,Midnight Vibes,Rock,2017,395.37,100,0.35,0.86,124,167870
Track_1666,Billie Eilish,Top Charts,Hip-Hop,2012,756.81,54,0.77,0.43,155,212782
Track_1667,BTS,Top Charts,Latin,2012,508.78,73,0.62,0.82,106,261415
Track_1668,Ed Sheeran,Top Charts,Hip-Hop,2015,147.08,83,0.4,0.71,139,179312
Track_1669,Rihanna,Future Sounds,R&B,2019,384.49,52,0.47,0.92,111,197724
Track_1670,Billie Eilish,Top Charts,EDM,2024,431.51,60,0.38,0.91,60,139626
Track_1671,Ariana Grande,Top Charts,Alternative,2014,191.84,86,0.67,0.92,67,317963
Track_1672,Billie Eilish,Future Sounds,Hip-Hop,2017,741.08,88,0.88,0.93,91,222560
Track_1673,Coldplay,Future Sounds,Alternative,2016,354.94,52,0.45,0.53,88,192408
Track_1674,The Weeknd,Golden Era,Pop,2021,666.99,100,0.7,0.43,78,296223
Track_1675,Ariana Grande,Midnight Vibes,Pop,2020,109.98,59,0.61,0.8,136,243498
Track_1676,Ed Sheeran,Golden Era,Rock,2023,116.75,87,0.67,0.4,172,317722
Track_1677,Eminem,Midnight Vibes,Rock,2010,346.44,97,0.45,0.71,114,273348
Track_1678,The Weeknd,Golden Era,Latin,2014,206.05,46,0.35,0.78,136,215040
Track_1679,Ed Sheeran,Golden Era,Latin,2021,867.1,66,0.33,0.37,158,193453
Track_1680,Rihanna,Midnight Vibes,Rock,2020,459.5,66,0.7,0.46,105,141782
Track_1681,Drake,Greatest Hits,Alternative,2022,439.57,77,0.6,0.68,145,189665
Track_1682,Taylor Swift,Golden Era,R&B,2019,754.48,64,0.66,0.87,145,220292
Track_1683,Drake,Top Charts,Pop,2019,755.19,81,0.87,0.67,75,182551
Track_1684,Bad Bunny,Top Charts,Alternative,2021,813.89,66,0.79,0.77,65,211043
Track_1685,Justin Bieber,Golden Era,Latin,2017,518.14,73,0.32,0.56,163,284657
Track_1686,Olivia Rodrigo,Golden Era,Alternative,2024,27.95,76,0.41,0.71,102,145900
Track_1687,Ariana Grande,Golden Era,Latin,2010,657.51,94,0.83,0.53,147,210190
Track_1688,Bad Bunny,Future Sounds,Rock,2017,706.42,60,0.57,0.94,93,162098
Track_1689,Ed Sheeran,Top Charts,Latin,2023,494.81,60,0.74,0.79,159,165103
Track_1690,Rihanna,Golden Era,Latin,2011,303.72,79,0.62,0.82,89,202977
Track_1691,Rihanna,Midnight Vibes,Pop,2024,651.14,80,0.54,0.7,141,168809
Track_1692,Coldplay,Golden Era,Hip-Hop,2014,771.1,71,0.51,0.82,174,214755
Track_1693,Coldplay,Future Sounds,Hip-Hop,2015,19.25,52,0.65,0.89,149,288377
Track_1694,BTS,Midnight Vibes,Latin,2018,486.74,65,0.67,0.35,71,143735
Track_1695,Olivia Rodrigo,Top Charts,Alternative,2016,767.73,49,0.73,0.65,110,154873
Track_1696,Eminem,Golden Era,Pop,2023,860.69,92,0.83,0.82,138,269450
Track_1697,Taylor Swift,Midnight Vibes,Hip-Hop,2017,744.39,55,0.63,0.73,95,126909
Track_1698,Post Malone,Future Sounds,Latin,2021,885.02,55,0.83,0.59,163,176614
Track_1699,The Weeknd,Greatest Hits,Rock,2013,868.31,94,0.67,0.84,113,265836
Track_1700,BTS,Top Charts,Hip-Hop,2016,171.52,73,0.65,0.71,173,221476
Track_1701,Olivia Rodrigo,Midnight Vibes,Alternative,2022,883.81,91,0.78,0.58,106,181526
Track_1702,Bad Bunny,Top Charts,Rock,2011,862.49,48,0.49,0.84,149,184722
Track_1703,Coldplay,Top Charts,R&B,2012,91.48,98,0.77,0.63,120,260341
Track_1704,Bad Bunny,Greatest Hits,Latin,2023,545.66,86,0.51,0.76,130,178710
Track_1705,Post Malone,Midnight Vibes,R&B,2023,52.62,79,0.56,0.68,68,164916
Track_1706,Drake,Top Charts,EDM,2018,587.0,97,0.51,0.86,78,136718
Track_1707,Justin Bieber,Midnight Vibes,Pop,2021,252.1,56,0.87,0.77,151,276693
Track_1708,Post Malone,Golden Era,Alternative,2022,848.76,65,0.43,0.59,128,302768
Track_1709,Justin Bieber,Midnight Vibes,Rock,2013,515.02,96,0.6,0.56,158,261456
Track_1710,Justin Bieber,Top Charts,Rock,2023,11.06,79,0.33,0.79,135,151374
Track_1711,Coldplay,Greatest Hits,R&B,2011,479.15,86,0.4,0.43,136,318920
Track_1712,The Weeknd,Future Sounds,Pop,2020,836.3,86,0.37,0.36,111,270471
Track_1713,Olivia Rodrigo,Golden Era,Latin,2016,346.26,70,0.38,0.52,72,201578
Track_1714,Bad Bunny,Future Sounds,Alternative,2016,791.76,71,0.35,0.47,85,179412
Track_1715,Bad Bunny,Greatest Hits,Rock,2017,677.87,73,0.45,0.87,67,266047
Track_1716,Drake,Midnight Vibes,Pop,2012,6.55,73,0.31,0.51,99,127249
Track_1717,Coldplay,Top Charts,R&B,2015,774.13,51,0.41,0.7,83,260303
Track_1718,Ed Sheeran,Midnight Vibes,Pop,2023,616.45,49,0.66,0.67,174,235526
Track_1719,Olivia Rodrigo,Future Sounds,R&B,2012,733.85,68,0.32,0.33,128,151531
Track_1720,Coldplay,Midnight Vibes,Rock,2011,317.4,51,0.65,0.41,72,250456
Track_1721,Ed Sheeran,Top Charts,Hip-Hop,2019,828.4,100,0.57,0.73,166,221933
Track_1722,Coldplay,Golden Era,Pop,2020,501.24,61,0.45,0.39,164,248651
Track_1723,Ed Sheeran,Golden Era,Pop,2015,57.47,98,0.59,0.85,144,305502
Track_1724,Coldplay,Top Charts,Pop,2023,470.26,82,0.69,0.89,132,270755
Track_1725,Olivia Rodrigo,Top Charts,R&B,2016,682.45,81,0.42,0.51,117,171915
Track_1726,Ariana Grande,Golden Era,EDM,2016,342.47,71,0.31,0.37,131,246905
Track_1727,Dua Lipa,Golden Era,Rock,2017,893.1,89,0.47,0.74,67,258294
Track_1728,Rihanna,Greatest Hits,Hip-Hop,2011,279.87,77,0.75,0.67,82,288016
Track_1729,Bad Bunny,Greatest Hits,R&B,2010,47.25,59,0.53,0.53,128,133745
Track_1730,Rihanna,Golden Era,Alternative,2018,473.97,51,0.61,0.74,65,176228
Track_1731,Taylor Swift,Golden Era,Hip-Hop,2024,203.3,60,0.34,0.43,86,269722
